insertId,labels.execution_id,labels.instance_id,logName,operation.first,operation.id,operation.last,operation.producer,protoPayload.authenticationInfo.principalEmail,protoPayload.authenticationInfo.principalSubject,protoPayload.authorizationInfo.granted,protoPayload.authorizationInfo.permission,protoPayload.authorizationInfo.resource,protoPayload.authorizationInfo.resourceAttributes,protoPayload.methodName,protoPayload.request.@type,protoPayload.request.function.dockerRegistry,protoPayload.request.function.entryPoint,protoPayload.request.function.httpsTrigger.securityLevel,"protoPayload.request.function.labels.""deployment-tool""","protoPayload.request.function.labels.""firebase-functions-hash""",protoPayload.request.function.name,protoPayload.request.function.runtime,protoPayload.request.function.sourceUploadUrl,protoPayload.request.location,protoPayload.request.name,protoPayload.request.policy.bindings,protoPayload.request.policy.etag,protoPayload.request.resource,protoPayload.request.updateMask,protoPayload.requestMetadata.callerIp,protoPayload.requestMetadata.callerSuppliedUserAgent,protoPayload.requestMetadata.destinationAttributes,protoPayload.requestMetadata.requestAttributes.auth,protoPayload.requestMetadata.requestAttributes.time,protoPayload.resourceLocation.currentLocations,protoPayload.resourceName,protoPayload.response.@type,protoPayload.response.bindings,protoPayload.response.etag,protoPayload.serviceName,protoPayload.status,receiveLocation,receiveTimestamp,receivedLocation,resource.labels.function_name,resource.labels.project_id,resource.labels.region,resource.type,severity,textPayload,timestamp,trace
63ef97aa000bf6ef1fd2c3ab,tvmkqd0s2cpd,00c61b117c3f8d14a273fc1d9ebea2072e75135500392189b7ef27612fd73c409d0fb9a593a10f6ba7c20b1a9dabb3e8df3ff6e9775ee9f4b957,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:05:15.068492192Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:32:11",2023-02-17T15:05:14.784111Z,projects/blidd-experiments/traces/1cc7647d59e4c823129710e865d0e8f0
9pyi1te7j4qy,tvmkqd0s2cpd,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:05:14.735139933Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 3873 ms, finished with status: 'crash'",2023-02-17T15:05:14.552972187Z,projects/blidd-experiments/traces/1cc7647d59e4c823129710e865d0e8f0
r7h9k1e5jofk,tvmkqd0s2cpd,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:05:10.736702206Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:05:10.679295017Z,projects/blidd-experiments/traces/1cc7647d59e4c823129710e865d0e8f0
63ef97a500096bed1a0b48bf,tzvv8hn5y8z7,00c61b117cabfa003d663e2968eb5017920a0dca957f31c95f94b0fea4387199928a8c2f58830db79d7e399364fb53dac5faf14c6bbc4176,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:05:09.724615349Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:32:11",2023-02-17T15:05:09.617453Z,projects/blidd-experiments/traces/78a869a9cc01f7c41c7970bd2f7cab2a
1vfgawte85jr9,tzvv8hn5y8z7,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:05:09.724615349Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 2452 ms, finished with status: 'crash'",2023-02-17T15:05:09.506952150Z,projects/blidd-experiments/traces/78a869a9cc01f7c41c7970bd2f7cab2a
i1oyqwe87em4,tzvv8hn5y8z7,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:05:07.059629123Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:05:07.054101298Z,projects/blidd-experiments/traces/78a869a9cc01f7c41c7970bd2f7cab2a
63ef97a1000ecac885b4ee85,fqaost1ld3gz,00c61b117c30efd361ff6fbbd052b6d7dd341a70102d76998d7f7d6c61dace7035508ca9053f3bc9530f0e802e0e6591379e9d40ba77e16ffeb3,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:05:06.075333307Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:32:11",2023-02-17T15:05:05.969416Z,projects/blidd-experiments/traces/78d95f328ec33daba406098c02001ccf
1ohllk8e9o8ex,fqaost1ld3gz,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:05:06.075333307Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 4288 ms, finished with status: 'crash'",2023-02-17T15:05:05.746704542Z,projects/blidd-experiments/traces/78d95f328ec33daba406098c02001ccf
7rv061e8u4rf,fqaost1ld3gz,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:05:01.745048105Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:05:01.458611625Z,projects/blidd-experiments/traces/78d95f328ec33daba406098c02001ccf
63ef979c0005d69d87a64ed7,761izhkwsxrr,00c61b117cd28e3354ef8153f6ad4d64f31e970561dc454de13f4d4fd6002b95ec3246dd81082c760ffdbc1b63c33ebaba83a6d155c726225634,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:05:00.446372729Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:32:11",2023-02-17T15:05:00.382621Z,projects/blidd-experiments/traces/d28f1654d9e96ab48195ba0c1aa098aa
1t7uzcje5gvl0,761izhkwsxrr,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:05:00.446372729Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 838 ms, finished with status: 'crash'",2023-02-17T15:05:00.281556197Z,projects/blidd-experiments/traces/d28f1654d9e96ab48195ba0c1aa098aa
teztcne6vvm3,761izhkwsxrr,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:04:59.447266805Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:04:59.443227842Z,projects/blidd-experiments/traces/d28f1654d9e96ab48195ba0c1aa098aa
19i7g00e53no9,4s1hfeiqyabr,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:04:57.081668644Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 1 ms, finished with status: 'error'",2023-02-17T15:04:56.996356872Z,projects/blidd-experiments/traces/6bdf20d873cb1835b4b448c8205c6988
19i7g00e53no8,4s1hfeiqyabr,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:04:57.081668644Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:04:56.995155263Z,projects/blidd-experiments/traces/6bdf20d873cb1835b4b448c8205c6988
63ef9798000b6e4a42f172db,4s1h9on8cgkj,00c61b117cfc4318f4600852baac3a61c04519758af95e1e6af8aae13db78a2ea86b898b5b56298bc43e6965f073ccfd57ecae93d0cdd92177b4,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:04:57.081668644Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:32:11",2023-02-17T15:04:56.749130Z,projects/blidd-experiments/traces/f62ff3b89a1414cd2f0c6cb2e486d6e3
1awa55kea4smf,4s1h9on8cgkj,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:04:55.749123164Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 3838 ms, finished with status: 'crash'",2023-02-17T15:04:55.672255750Z,projects/blidd-experiments/traces/f62ff3b89a1414cd2f0c6cb2e486d6e3
ibgb24e8tt6p,4s1h9on8cgkj,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:04:52.089461320Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:04:51.833379066Z,projects/blidd-experiments/traces/f62ff3b89a1414cd2f0c6cb2e486d6e3
63ef9792000ba1b88d9c3cce,89aeaklisg9r,00c61b117c4d286539044e2bff258263ddb36d26b075870a65c53d2338a92a55934709e0f4d1c3ff155d7cc82e9bf073d7c4730cb9befebc8e81,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:04:50.897028867Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:32:11",2023-02-17T15:04:50.762296Z,projects/blidd-experiments/traces/8cc9ba381a337e408e210662f1a28241
5jtbg3e8jvzb,89aeaklisg9r,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:04:50.897028867Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 2080 ms, finished with status: 'crash'",2023-02-17T15:04:50.622816440Z,projects/blidd-experiments/traces/8cc9ba381a337e408e210662f1a28241
6xr76he6fazb,89aeaklisg9r,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:04:48.565955695Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:04:48.541817528Z,projects/blidd-experiments/traces/8cc9ba381a337e408e210662f1a28241
63ef978f0005ce11c4432cca,tv2fsz0i97vc,00c61b117c579b2fbb9605a29369e15d929f0297bb4ed9f6cc4f555309427bf22b19dd989e1b383c496e7d24aa443c2fa057b7d22c75b14ceefa,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:04:47.425056304Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:32:11",2023-02-17T15:04:47.380433Z,projects/blidd-experiments/traces/897575cc55a49f49cb0ca76d6a9de1bc
6y19dwebe7yj,tv2fsz0i97vc,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:04:47.425056304Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 3904 ms, finished with status: 'crash'",2023-02-17T15:04:47.156497410Z,projects/blidd-experiments/traces/897575cc55a49f49cb0ca76d6a9de1bc
1js2rraebxfct,tv2fsz0i97vc,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:04:43.429098029Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:04:43.252360296Z,projects/blidd-experiments/traces/897575cc55a49f49cb0ca76d6a9de1bc
63ef978a000231ab80324eab,ybm3w42c0zoi,00c61b117c9961e3c154ab0882365e8e5cf161261fc01290dce758fc8063610de11dcfa8ca661cf5d74a8eff23642755fe208b75434b49f8c07f,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:04:42.482683304Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:32:11",2023-02-17T15:04:42.143787Z,projects/blidd-experiments/traces/b7d1d0eba88ebcefbc86fe78dc0590db
9puk90e8ylne,ybm3w42c0zoi,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:04:42.149221590Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 2179 ms, finished with status: 'crash'",2023-02-17T15:04:42.045849819Z,projects/blidd-experiments/traces/b7d1d0eba88ebcefbc86fe78dc0590db
efm1bue8lrch,ybm3w42c0zoi,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:04:40.152205322Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:04:39.866546874Z,projects/blidd-experiments/traces/b7d1d0eba88ebcefbc86fe78dc0590db
63ef9786000b6bf4f80e87da,7skij36dij4i,00c61b117c5eb63c441cfc753c53c2f4fa216945bfbd1ca5718ab244aa3dab2676fe41158971bde98aaa3a5ac0a486168977050ea9284bd41bef,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:04:38.765189232Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:32:11",2023-02-17T15:04:38.748532Z,projects/blidd-experiments/traces/e789aafb28d931af58890282beb5aacb
1g6dytie9uy39,7skij36dij4i,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:04:38.765189232Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 3902 ms, finished with status: 'crash'",2023-02-17T15:04:38.554929888Z,projects/blidd-experiments/traces/e789aafb28d931af58890282beb5aacb
b43eqme773tc,7skij36dij4i,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:04:34.768362220Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:04:34.652360037Z,projects/blidd-experiments/traces/e789aafb28d931af58890282beb5aacb
63ef9781000746693e22d61c,7zxuh2bh92wl,00c61b117cf09c90b4d3e34cc3cd8d06f6bc683ede7259c9744c5129274df02adf47e2538c76b2ef70da9f46981c6865ad3fde6d83947574665c,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:04:33.489181846Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:32:11",2023-02-17T15:04:33.476777Z,projects/blidd-experiments/traces/358ddfef60c005c7e7a86880010f7507
5u5q91e9nw6u,7zxuh2bh92wl,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:04:33.489181846Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 879 ms, finished with status: 'crash'",2023-02-17T15:04:33.364203106Z,projects/blidd-experiments/traces/358ddfef60c005c7e7a86880010f7507
u8uu4ebkoqm,7zxuh2bh92wl,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:04:32.491997845Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:04:32.485124116Z,projects/blidd-experiments/traces/358ddfef60c005c7e7a86880010f7507
63ef977e0006c9cc1f513457,z0afisgh0nfw,00c61b117c7523eedbdaae8313811557961502b2862d5ece9f6a8fcb37867d05b1bc59469e65d7d52b3422287d0a4bf6079c10b11181dbe8668e,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:04:30.774516311Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:32:11",2023-02-17T15:04:30.444876Z,projects/blidd-experiments/traces/f72ba39c2deda726187ef36a7615c9ae
3w5um3e9jsw9,z0afisgh0nfw,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:04:30.436679638Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 3772 ms, finished with status: 'crash'",2023-02-17T15:04:30.170034269Z,projects/blidd-experiments/traces/f72ba39c2deda726187ef36a7615c9ae
i1jo0ae75h8x,z0afisgh0nfw,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:04:26.443313898Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:04:26.397433634Z,projects/blidd-experiments/traces/f72ba39c2deda726187ef36a7615c9ae
63ef97790004e1ee556f75fe,4fylq8u2rq6t,00c61b117c6e3d507ec19bb2e4be6b444fc1e291496d054fd9cd7d06baf168eb046e42ccf65b9eb6d264b554e5e730fdf836ad7a5840a3d5f606,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:04:25.517499628Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:32:11",2023-02-17T15:04:25.319982Z,projects/blidd-experiments/traces/756f5f2b167637ea6faefe95166778bb
1b6jixce8uhg7,4fylq8u2rq6t,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:04:25.517499628Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 1696 ms, finished with status: 'crash'",2023-02-17T15:04:25.211026928Z,projects/blidd-experiments/traces/756f5f2b167637ea6faefe95166778bb
1b6j9qhe638hl,4fylq8u2rq6t,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:04:23.523707064Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:04:23.514040833Z,projects/blidd-experiments/traces/756f5f2b167637ea6faefe95166778bb
63ef97760000ef5904597c90,sf6kbsez5oz4,00c61b117c60d7d5a0b9df1d838fcca6c5e4fa61292da802fef28243bc2ad79a9b0239862143e654af6efa867bacc8e6020505799643188e3b12,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:04:22.117337175Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:32:11",2023-02-17T15:04:22.061273Z,projects/blidd-experiments/traces/703c04fa0ff737a52f7f424760475ed1
12v13wae9kmqm,sf6kbsez5oz4,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:04:21.780734701Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 4057 ms, finished with status: 'crash'",2023-02-17T15:04:21.757045888Z,projects/blidd-experiments/traces/703c04fa0ff737a52f7f424760475ed1
ak6h4re6k29p,sf6kbsez5oz4,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:04:17.785318827Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:04:17.699460603Z,projects/blidd-experiments/traces/703c04fa0ff737a52f7f424760475ed1
63ef9770000982064a2db73f,96vjapv0cxc0,00c61b117c1039c1b450bdbd41da7d13b67260509aa7a857df6fa6aa9f741fc64de1e5bb86f4b6293ed87250ea303e7e65b3467987de8b1af7ed,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:04:16.672552873Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:32:11",2023-02-17T15:04:16.623110Z,projects/blidd-experiments/traces/8dc5d691c7e1229dcaf95354aeb2380e
wqpgh4e6eflp,96vjapv0cxc0,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:04:16.672552873Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 1941 ms, finished with status: 'crash'",2023-02-17T15:04:16.513187482Z,projects/blidd-experiments/traces/8dc5d691c7e1229dcaf95354aeb2380e
1lq9q64ea30lq,96vjapv0cxc0,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:04:14.675701027Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:04:14.571713346Z,projects/blidd-experiments/traces/8dc5d691c7e1229dcaf95354aeb2380e
63ef976d00085f91c32d69c8,xriueegl3081,00c61b117cbc36718d62e9bf2fa88561eebe9901ee41fbdd5579f2365b3c3d8bd7f52a1cc48872e9940d845e23919086e629a1901ce35810a7e2,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:04:13.784279317Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:32:11",2023-02-17T15:04:13.548753Z,projects/blidd-experiments/traces/9ce7cc9cd451283fc24e1bdccf0748ce
