insertId,labels.execution_id,labels.instance_id,logName,operation.first,operation.id,operation.last,operation.producer,protoPayload.authenticationInfo.principalEmail,protoPayload.authenticationInfo.principalSubject,protoPayload.authorizationInfo.granted,protoPayload.authorizationInfo.permission,protoPayload.authorizationInfo.resource,protoPayload.authorizationInfo.resourceAttributes,protoPayload.methodName,protoPayload.request.@type,protoPayload.request.function.dockerRegistry,protoPayload.request.function.entryPoint,protoPayload.request.function.httpsTrigger.securityLevel,"protoPayload.request.function.labels.""deployment-tool""","protoPayload.request.function.labels.""firebase-functions-hash""",protoPayload.request.function.name,protoPayload.request.function.runtime,protoPayload.request.function.sourceUploadUrl,protoPayload.request.location,protoPayload.request.policy.bindings,protoPayload.request.policy.etag,protoPayload.request.resource,protoPayload.request.updateMask,protoPayload.requestMetadata.callerIp,protoPayload.requestMetadata.callerSuppliedUserAgent,protoPayload.requestMetadata.destinationAttributes,protoPayload.requestMetadata.requestAttributes.auth,protoPayload.requestMetadata.requestAttributes.time,protoPayload.resourceLocation.currentLocations,protoPayload.resourceName,protoPayload.response.@type,protoPayload.response.bindings,protoPayload.response.etag,protoPayload.serviceName,protoPayload.status,receiveLocation,receiveTimestamp,receivedLocation,resource.labels.function_name,resource.labels.project_id,resource.labels.region,resource.type,severity,textPayload,timestamp,trace
14iho8bebpddf,wemv9j1033uo,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:49:11.668233437Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:49:11.344591259Z,projects/blidd-experiments/traces/75a07a4337a0635799f4d7b3eb1ab021
63efa1f60003df45170f4ab9,pppzhddfrezx,00c61b117c91d4ad3656499de089a4252b40bdfd99a65e62c69d4553a2c7427840f2b2db18455f550ecc6bbd14e049f0d00b420f2eb6766a2d,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:49:10.552271241Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:43:11",2023-02-17T15:49:10.253765Z,projects/blidd-experiments/traces/b25257ca4de81c217c1ec9be02f5430d
ezjeqhefivq2,pppzhddfrezx,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:49:10.219733045Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 1604 ms, finished with status: 'crash'",2023-02-17T15:49:10.153958988Z,projects/blidd-experiments/traces/b25257ca4de81c217c1ec9be02f5430d
28e6y8eaffda,pppzhddfrezx,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:49:08.556525983Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:49:08.549298455Z,projects/blidd-experiments/traces/b25257ca4de81c217c1ec9be02f5430d
63efa1f300083192754a39e0,3imip2a3eil0,00c61b117cbc7975263cc97ff793b3c23b911679cd4acb2173f87894cfab949ccc1e6c3116c6c0ff73b475a1111518c832d095b404b78b1a4d2a,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:49:07.671531257Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:43:11",2023-02-17T15:49:07.536978Z,projects/blidd-experiments/traces/80b0ecbe7675d38bb80a8b5ce0179d37
vwpeunebqvuu,3imip2a3eil0,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:49:07.341930053Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 2307 ms, finished with status: 'crash'",2023-02-17T15:49:07.263294916Z,projects/blidd-experiments/traces/80b0ecbe7675d38bb80a8b5ce0179d37
y4uszeedeaf4,3imip2a3eil0,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:49:05.009809617Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:49:04.955424752Z,projects/blidd-experiments/traces/80b0ecbe7675d38bb80a8b5ce0179d37
63efa1ef000da50d750620c3,1zb08q7rs5sh,00c61b117cdead596db2a0741c41ce8698b575ed340b66bf0c52441d69276b7c01934ea619acd143b4c200e33fd8f4059fb57985b2a4b378d2a6,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:49:04.181528372Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:43:11",2023-02-17T15:49:03.894221Z,projects/blidd-experiments/traces/5f0174fd1d06a9f4715a41902f97a729
vx5wjxecmjgr,1zb08q7rs5sh,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:49:03.840937769Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 1636 ms, finished with status: 'crash'",2023-02-17T15:49:03.805500597Z,projects/blidd-experiments/traces/5f0174fd1d06a9f4715a41902f97a729
bnts83ebdoi5,1zb08q7rs5sh,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:49:02.176168500Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:49:02.168718050Z,projects/blidd-experiments/traces/5f0174fd1d06a9f4715a41902f97a729
63efa1ed0000efe7ac562c37,2srxm8w3uwad,00c61b117ca5445948dcaed0a2afbefcf05c1f0e7e983517d2c81ee3772d56144c6f7cb2fe5040e84c90f1c35147ae7a1627663f08167743d2c0,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:49:01.344702999Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:43:11",2023-02-17T15:49:01.061415Z,projects/blidd-experiments/traces/8f623888ba0f4caa92af69242d939b31
xb569ceckpvp,2srxm8w3uwad,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:49:01.011150445Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 2312 ms, finished with status: 'crash'",2023-02-17T15:49:00.860314115Z,projects/blidd-experiments/traces/8f623888ba0f4caa92af69242d939b31
820do5edc48q,2srxm8w3uwad,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:48:58.680796821Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:48:58.548116810Z,projects/blidd-experiments/traces/8f623888ba0f4caa92af69242d939b31
63efa1e900076500c4bade52,0c0dh9dmdem2,00c61b117c2f25f98fbd46dd46056360c6f41ee5d7fdad719eb5fae505c18170e2fd6dd2e22abd40d2538b7c8a5e4d45071f5e9af8c17859e1e3,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:48:57.805841441Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:43:11",2023-02-17T15:48:57.484608Z,projects/blidd-experiments/traces/ddd19dc0ab2e46b65f863627dc48ac94
18yczvyecpam5,0c0dh9dmdem2,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:48:57.473149344Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 1387 ms, finished with status: 'crash'",2023-02-17T15:48:57.393342898Z,projects/blidd-experiments/traces/ddd19dc0ab2e46b65f863627dc48ac94
1vfrt5oedni0m,0c0dh9dmdem2,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:48:56.141526736Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:48:56.006195647Z,projects/blidd-experiments/traces/ddd19dc0ab2e46b65f863627dc48ac94
63efa1e6000e99cd03b64fe5,2rlhy2dpkotq,00c61b117ce5f9162b2d3574289ce073eb3f3953e72245b50c84ce6e455bf22aeaf11726ac78b2d6461bd3ab8341548dc1b7d8b437e2a475b2dc,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:48:55.017261946Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:43:11",2023-02-17T15:48:54.956877Z,projects/blidd-experiments/traces/68a03efc7e58aea01a7590b2ca62e94c
1b6f0xwed1cwn,2rlhy2dpkotq,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:48:55.017261946Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 2303 ms, finished with status: 'crash'",2023-02-17T15:48:54.764374111Z,projects/blidd-experiments/traces/68a03efc7e58aea01a7590b2ca62e94c
17kjjiwed3tut,2rlhy2dpkotq,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:48:52.685541941Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:48:52.461302650Z,projects/blidd-experiments/traces/68a03efc7e58aea01a7590b2ca62e94c
63efa1e30005963d5a70f323,z5j0ntlwiot7,00c61b117c98285771acfedeb4ad84d535b06cfd9f1d10f11ace4d4071eef9d23878fc34132cf86b4880c76673e36f25e6162bd425abf50ec896,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:48:51.477367140Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:43:11",2023-02-17T15:48:51.366141Z,projects/blidd-experiments/traces/db4c5dd8252537d86c8277c00e298504
1n47t75ed4uph,z5j0ntlwiot7,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:48:51.477367140Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 1462 ms, finished with status: 'crash'",2023-02-17T15:48:51.270990942Z,projects/blidd-experiments/traces/db4c5dd8252537d86c8277c00e298504
1gqe82pegdoyl,z5j0ntlwiot7,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:48:49.813452128Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:48:49.807996203Z,projects/blidd-experiments/traces/db4c5dd8252537d86c8277c00e298504
63efa1e0000ccfc98936a867,0jak1dfrahai,00c61b117ccb2d4bf00d7a0ccf8c62b9bca3b3a6d222391abfa2c39dfd7ae48be38605eee59487b08b1d5dcfaf05b776e9d0be1a598bbba32718,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:48:49.023051495Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:43:11",2023-02-17T15:48:48.839625Z,projects/blidd-experiments/traces/317714b8af11b9747cae629a113641ff
q36z6ge9cr6c,0jak1dfrahai,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:48:48.692513492Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 2266 ms, finished with status: 'crash'",2023-02-17T15:48:48.562699216Z,projects/blidd-experiments/traces/317714b8af11b9747cae629a113641ff
dlrclledwktz,0jak1dfrahai,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:48:46.359847890Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:48:46.296527102Z,projects/blidd-experiments/traces/317714b8af11b9747cae629a113641ff
63efa1dd0003632a8fe5069a,7aa20efx90c1,00c61b117cfdf5f92fb6ccbd08a2c80c535627622cac4a9d8ea649eb14d7f913ba6187cc9721965e63e310e493ee75dea41b9d30ea5cc1bf28aa,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:48:45.504913185Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:43:11",2023-02-17T15:48:45.221994Z,projects/blidd-experiments/traces/f6305cca906572f892a541072fa7acf6
1n41c4hedhgrm,7aa20efx90c1,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:48:45.171159442Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 495 ms, finished with status: 'crash'",2023-02-17T15:48:45.122028780Z,projects/blidd-experiments/traces/f6305cca906572f892a541072fa7acf6
6duazteasa4b,7aa20efx90c1,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:48:44.836671472Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:48:44.626659143Z,projects/blidd-experiments/traces/f6305cca906572f892a541072fa7acf6
63efa1da000b8c093b4d2a4f,o5n3iihpqawl,00c61b117cff65a7d88df10fcde64f9960ff3f10536bbbed35a00c6c7e945974029d48c1d2580d8cd8fdf9538006a8db3901cd8d9e8575a338ce,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:48:43.028806428Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:43:11",2023-02-17T15:48:42.756745Z,projects/blidd-experiments/traces/8e61c3b26430bed2b76b119ca67fefd7
ibgb24ecvbqq,o5n3iihpqawl,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:48:42.699741705Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 2287 ms, finished with status: 'crash'",2023-02-17T15:48:42.560694645Z,projects/blidd-experiments/traces/8e61c3b26430bed2b76b119ca67fefd7
1p24yisea76jo,o5n3iihpqawl,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:48:40.364448492Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:48:40.272955100Z,projects/blidd-experiments/traces/8e61c3b26430bed2b76b119ca67fefd7
63efa1d7000320162b67d33c,t12eulpgejuv,00c61b117cc7d0eb0b0a955a768f274facf4e10e75271c1f85ad039bee16d2ba338c621d4773d38576b1332b7357ce886a5a795c4781c2c3abff,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:48:39.506194366Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:43:11",2023-02-17T15:48:39.204822Z,projects/blidd-experiments/traces/7ded5e28ca50cfab427b63df896e2197
ibujf4eej6uv,t12eulpgejuv,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:48:39.174316253Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 576 ms, finished with status: 'crash'",2023-02-17T15:48:39.078610974Z,projects/blidd-experiments/traces/7ded5e28ca50cfab427b63df896e2197
1w9lhzwede6as,t12eulpgejuv,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:48:38.507691331Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:48:38.502095750Z,projects/blidd-experiments/traces/7ded5e28ca50cfab427b63df896e2197
63efa1d40002263a51a9b4ec,blmiq7awdube,00c61b117c1bd7f3994fd55feafa3280171cb58c2d375d3683189ff76146158a942413fb253d151ff276a0a56734f3e9d0031e57f26ec813cef3,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:48:36.365902067Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:43:11",2023-02-17T15:48:36.140858Z,projects/blidd-experiments/traces/366aab68b8fe802b215710cc94273f28
yens77earwkv,blmiq7awdube,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:48:36.037761763Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 2130 ms, finished with status: 'crash'",2023-02-17T15:48:35.869120780Z,projects/blidd-experiments/traces/366aab68b8fe802b215710cc94273f28
1ob4x8ecko3q,blmiq7awdube,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:48:34.034542608Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:48:33.738714200Z,projects/blidd-experiments/traces/366aab68b8fe802b215710cc94273f28
63efa1d00009f43f4abe802b,2699dswlxgjg,00c61b117ce1174967ce3440f8fd9a4ba380520380a41fca5a8ea41aba8d95da6af94b01246251173ccffdb2a02bff2596976b43655099929428,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:48:32.666119957Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:43:11",2023-02-17T15:48:32.652351Z,projects/blidd-experiments/traces/3c5f443fb3e566646b7560c7d2953dc4
1ny694zedprne,2699dswlxgjg,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:48:32.666119957Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 1560 ms, finished with status: 'crash'",2023-02-17T15:48:32.555613511Z,projects/blidd-experiments/traces/3c5f443fb3e566646b7560c7d2953dc4
503dsfeaa0fk,2699dswlxgjg,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:48:31.002074910Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:48:30.995427663Z,projects/blidd-experiments/traces/3c5f443fb3e566646b7560c7d2953dc4
63efa1cd0009a604fdff5b67,llepgxcldgzy,00c61b117c0af80d5947ded6cc1b6bd6aa8acca731c9662a396214a9716c2e00d0f20ecbd3dfcae42d3ae3a474f4fbd27468c90989d20dfe9695,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:48:29.713523304Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:43:11",2023-02-17T15:48:29.632324Z,projects/blidd-experiments/traces/2f066a80d4990cfddba68af2d97bd120
1ha3sipecez5f,llepgxcldgzy,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:48:29.713523304Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 2317 ms, finished with status: 'crash'",2023-02-17T15:48:29.368937655Z,projects/blidd-experiments/traces/2f066a80d4990cfddba68af2d97bd120
7s5opvec2b90,llepgxcldgzy,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:48:27.374404899Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:48:27.051613732Z,projects/blidd-experiments/traces/2f066a80d4990cfddba68af2d97bd120
63efa1ca00004c4e49d423ab,3r86ybvcs99i,00c61b117c05bf9c8aa08586c5b2457dc814183a6cf997cd01315c8d31966e6f7df076cf625f119605602268bf265e114542ecfc9236e7716f16,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:48:26.331307033Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:43:11",2023-02-17T15:48:26.019534Z,projects/blidd-experiments/traces/2765126b263440b370089955a2463618
1do838ye9udkf,3r86ybvcs99i,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:48:25.998003197Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 1541 ms, finished with status: 'crash'",2023-02-17T15:48:25.863756454Z,projects/blidd-experiments/traces/2765126b263440b370089955a2463618
